entry,exit,n,mean,win,n_tr,m_tr,t_tr,n_te,m_te,t_te
07:30,10:45,2399,-0.6140892038349456,51.10462692788662,1579,-0.96155794806842,-1.484125022096696,820,0.055000000000001555,0.08509445651256349
07:30,11:00,2399,-0.47668125607893347,52.10504376823677,1579,-0.9089666455562724,-1.3160956425725259,820,0.3557317073170639,0.5116284685567393
07:30,11:15,2399,-0.9521502014728476,50.27094622759483,1579,-1.450670255435945,-1.9373605871144925,820,0.007804878048775469,0.010348408268746775
07:30,11:30,2400,-0.9092881944444444,51.29166666666667,1580,-1.4583333333333388,-1.808803723178822,820,0.1486280487804978,0.20478542554254844
07:30,11:45,2399,-0.9900444629706903,51.64651938307628,1579,-1.7568503272113312,-1.7485465964840778,820,0.4865243902439097,0.6629061518296642
08:00,08:15,2401,0.16918297931417828,52.01999167013744,1580,-0.10559599156118789,-0.5508527033670865,821,0.6979902557856504,3.9080835488657066
08:00,08:30,2401,0.2864986811051089,53.06122448979592,1580,-0.13173523206750604,-0.4749345703055381,821,1.0913824604141609,4.10133121503032
08:00,08:45,2401,0.5843016798556142,53.727613494377344,1580,0.15541666666665638,0.49555350716306756,821,1.4096833130329018,4.407566669243501
08:00,09:00,2401,0.1403512425378379,51.645147855060394,1580,-0.4255010548523253,-1.2322381682723582,821,1.2293239951279202,3.7804560287276314
08:00,09:15,2400,0.20795486111111242,52.95833333333333,1579,-0.2624340299767812,-0.6399172051423674,821,1.1126370280146256,2.700246364748886
